id,name,species_id,variety_name_type,created_at
426,SCARLET SNOW,28,peaches_variety,2025-08-13 17:14:23
427,SEPTEMBER FREE,27,nectarines_variety,2025-08-13 17:14:23
428,RUBY DIAMOND,27,nectarines_variety,2025-08-13 17:14:23
429,FLATSTAR,28,peaches_variety,2025-08-13 17:14:23
430,CRIMSON KING,17,plums_variety,2025-08-13 17:14:23
431,BEURRE BOSC,1,pears_variety,2025-08-13 17:14:23
432,JOHN W,17,plums_variety,2025-08-13 17:14:23
433,SUGRAONE,18,grape_variety,2025-08-13 17:14:23
434,FLAMINGO,1,pears_variety,2025-08-13 17:14:23
435,PRINCESS,18,grape_variety,2025-08-13 17:14:23
436,RED GLEND,27,nectarines_variety,2025-08-13 17:14:23
437,SWEET JUBILEE,18,grape_variety,2025-08-13 17:14:23
438,ELLIOT,6,blueberries_variety,2025-08-13 17:14:23
439,LAST CALL,6,blueberries_variety,2025-08-13 17:14:23
440,BRIGITTA,6,blueberries_variety,2025-08-13 17:14:23
441,DRAPER,6,blueberries_variety,2025-08-13 17:14:23
442,LATE ROYAL,27,nectarines_variety,2025-08-13 17:14:23
443,SWEETIES,18,grape_variety,2025-08-13 17:14:23
444,ARRAFIFTEEN,18,grape_variety,2025-08-13 17:14:23
445,SHEEGENE 17,18,grape_variety,2025-08-13 17:14:23
446,QUEEN RED SEEDLESS,18,grape_variety,2025-08-13 17:14:23
447,COTTON CANDY,18,grape_variety,2025-08-13 17:14:23
448,CANDY HEARTS,18,grape_variety,2025-08-13 17:14:23
449,ARRA MYSTIC DREAM,18,grape_variety,2025-08-13 17:14:23
450,PASSION FIRE,18,grape_variety,2025-08-13 17:14:23
451,MUSCATEL,18,grape_variety,2025-08-13 17:14:23
452,AUTUM CRISP,18,grape_variety,2025-08-13 17:14:23
453,UNKNOWN BLACK SEEDLES,18,grape_variety,2025-08-13 17:14:23
454,UNSPECIFIED,27,nectarines_variety,2025-08-13 17:14:23
455,MAYLEN (INIAGRAPE ONE),18,grape_variety,2025-08-13 17:14:23
456,ARRA 19,18,grape_variety,2025-08-13 17:14:23
457,SUGRAFOURTEEN,18,grape_variety,2025-08-13 17:14:23
458,MAGNUM RED,27,nectarines_variety,2025-08-13 17:14:23
459,ARRA 15/SWEETIE,18,grape_variety,2025-08-13 17:14:23
460,SUMMER BREEZE,17,plums_variety,2025-08-13 17:14:23
461,PASSION GLOW,18,grape_variety,2025-08-13 17:14:23
462,ROYAL RED,18,grape_variety,2025-08-13 17:14:23
463,RED GRANADE,17,plums_variety,2025-08-13 17:14:23
464,BLANC,18,grape_variety,2025-08-13 17:14:23
465,SWEET MERY,17,plums_variety,2025-08-13 17:14:23
466,DAPPLE DELIGHT,17,plums_variety,2025-08-13 17:14:23
467,RED SUPERIOR,18,grape_variety,2025-08-13 17:14:23
468,CRIMSON CAT,17,plums_variety,2025-08-13 17:14:23
469,APPLUM,17,plums_variety,2025-08-13 17:14:23
470,MID RED,17,plums_variety,2025-08-13 17:14:23
471,FLAVOR SWEET,17,plums_variety,2025-08-13 17:14:23
472,CANDY RED,17,plums_variety,2025-08-13 17:14:23
473,ANDESNECTRES,27,nectarines_variety,2025-08-13 17:14:23
474,SUGAR PLUM,17,plums_variety,2025-08-13 17:14:23
475,FLAVOR QUEEN,17,plums_variety,2025-08-13 17:14:23
476,DAPPLE DANDY,17,plums_variety,2025-08-13 17:14:23
477,CI 206,17,plums_variety,2025-08-13 17:14:23
478,KRISSY,18,grape_variety,2025-08-13 17:14:23
479,ARRA TWENTY,18,grape_variety,2025-08-13 17:14:23
480,THOMPSON RED SEEDLESS,18,grape_variety,2025-08-13 17:14:23
481,SHEEHAN MAGENTA,18,grape_variety,2025-08-13 17:14:23
482,UNKNOWN RED SEEDLESS,18,grape_variety,2025-08-13 17:14:23
483,SUGRAFOURTEEN/REDSUPERIOR SEED,18,grape_variety,2025-08-13 17:14:23
484,MIDNIGHT BEAUTY,18,grape_variety,2025-08-13 17:14:23
485,ITUMSEVEN,18,grape_variety,2025-08-13 17:14:23
486,KYOHO,18,grape_variety,2025-08-13 17:14:23
487,QUEEN RED,18,grape_variety,2025-08-13 17:14:23
488,ARRA NINETEEN,18,grape_variety,2025-08-13 17:14:23
489,ARTIC FIRE,27,nectarines_variety,2025-08-13 17:14:23
490,WHITE SEEDLESS,18,grape_variety,2025-08-13 17:14:23
491,QUEEN SEEDLESS,18,grape_variety,2025-08-13 17:14:23
492,PERLON,18,grape_variety,2025-08-13 17:14:23
493,SNOW KING,28,peaches_variety,2025-08-13 17:14:23
494,IFG SEVEN-COTTON CANDY,18,grape_variety,2025-08-13 17:14:23
495,UNSPECIFIED,17,plums_variety,2025-08-13 17:14:23
496,ARRA 19/ PASSION GLOW,18,grape_variety,2025-08-13 17:14:23
497,BARTLETT VERANO,1,pears_variety,2025-08-13 17:14:23
498,FIRESTAR,18,grape_variety,2025-08-13 17:14:23
499,SHEEGENE,18,grape_variety,2025-08-13 17:14:23
500,COVILLE,6,blueberries_variety,2025-08-13 17:14:23
501,SATURN,28,peaches_variety,2025-08-13 17:14:23
502,BLACK SEEDLESS,18,grape_variety,2025-08-13 17:14:23
503,SUGRASIXTEEN-SABLE,18,grape_variety,2025-08-13 17:14:23
504,GREAT GREEN,18,grape_variety,2025-08-13 17:14:23
505,BLUE GIANT,17,plums_variety,2025-08-13 17:14:23
506,MUSCAT BEAUTY,18,grape_variety,2025-08-13 17:14:23
507,AC 1536,8,kiwifruit_variety,2025-08-13 17:14:23
508,BRIGHT PEARL,27,nectarines_variety,2025-08-13 17:14:23
509,FALL FIESTA,17,plums_variety,2025-08-13 17:14:23
510,PURPLE GLOBE,17,plums_variety,2025-08-13 17:14:23
511,SWEET PRINCESS,17,plums_variety,2025-08-13 17:14:23
512,KING RED,17,plums_variety,2025-08-13 17:14:23
513,MIXED,18,grape_variety,2025-08-13 17:14:23
514,FUENTE,16,onions_variety,2025-08-13 17:14:23
515,NE 215,27,nectarines_variety,2025-08-13 17:14:23
516,RIBIER,18,grape_variety,2025-08-13 17:14:23
517,SUMMER DIAMOND,27,nectarines_variety,2025-08-13 17:14:23
518,ROSS,28,peaches_variety,2025-08-13 17:14:23
519,SUN GOLD,17,plums_variety,2025-08-13 17:14:23
520,NE 300,27,nectarines_variety,2025-08-13 17:14:23
521,DR DAVIS,28,peaches_variety,2025-08-13 17:14:23
522,ROVADA,35,sarsaparille_variety,2025-08-13 17:14:23
523,SWEET SENSATION,1,pears_variety,2025-08-13 17:14:23
524,DU COMICE,1,pears_variety,2025-08-13 17:14:23
525,RIVER PEARL,27,nectarines_variety,2025-08-13 17:14:23
526,T.SEEDLESS,18,grape_variety,2025-08-13 17:14:23
527,CELINA,1,pears_variety,2025-08-13 17:14:23
528,UNSPECIFIED,28,peaches_variety,2025-08-13 17:14:23
529,RED ANGEL,16,onions_variety,2025-08-13 17:14:23
530,LADY ROSE,18,grape_variety,2025-08-13 17:14:23
531,ITUM 7,18,grape_variety,2025-08-13 17:14:23
532,TAWNY SEEDLESS,18,grape_variety,2025-08-13 17:14:23
533,GREEN,18,grape_variety,2025-08-13 17:14:23
534,FINAL 121,15,cherries_variety,2025-08-13 17:14:23
535,SUGRATHIRTYFOUR/ADORA SEDD,18,grape_variety,2025-08-13 17:14:23
536,MAGENTA,18,grape_variety,2025-08-13 17:14:23
537,NECTAMOUR,27,nectarines_variety,2025-08-13 17:14:23
538,BLACK HEART,17,plums_variety,2025-08-13 17:14:23
539,BICOLOR,18,grape_variety,2025-08-13 17:14:23
540,DU 256,28,peaches_variety,2025-08-13 17:14:23
541,MYSTIC DREAM,18,grape_variety,2025-08-13 17:14:23
542,MOSCATEL ROSADA,18,grape_variety,2025-08-13 17:14:23
543,LETICIA,17,plums_variety,2025-08-13 17:14:23
544,HONEY PEARL,18,grape_variety,2025-08-13 17:14:23
545,CI 116,17,plums_variety,2025-08-13 17:14:23
546,RED JEWEL,27,nectarines_variety,2025-08-13 17:14:23
547,CENTURION,6,blueberries_variety,2025-08-13 17:14:23
548,ARRA 4,18,grape_variety,2025-08-13 17:14:23
549,NECTAR LATE,27,nectarines_variety,2025-08-13 17:14:23
550,LATE DIAMOND,27,nectarines_variety,2025-08-13 17:14:23
551,EMEK,26,pomegranate_variety,2025-08-13 17:14:23
552,ANDESNECUNO,27,nectarines_variety,2025-08-13 17:14:23
553,SHEEGENE 10,18,grape_variety,2025-08-13 17:14:23
554,CARLITA,18,grape_variety,2025-08-13 17:14:23
555,SUGRATHIRTYEIGHT,18,grape_variety,2025-08-13 17:14:23
556,POWERBLUE,6,blueberries_variety,2025-08-13 17:14:23
557,RUSSEL S PRI,18,grape_variety,2025-08-13 17:14:23
558,OZARKBLUE,6,blueberries_variety,2025-08-13 17:14:23
559,ROYAL MAJESTY,17,plums_variety,2025-08-13 17:14:23
560,SWEET CANDY,17,plums_variety,2025-08-13 17:14:23
561,HONEY BLAZE,27,nectarines_variety,2025-08-13 17:14:23
562,FLAVOR PUNCH,17,plums_variety,2025-08-13 17:14:23
563,SUNRISE,27,nectarines_variety,2025-08-13 17:14:23
564,SUPER QUEEN,27,nectarines_variety,2025-08-13 17:14:23
565,ARTIC QUEEN,27,nectarines_variety,2025-08-13 17:14:23
566,LATE ROSA,17,plums_variety,2025-08-13 17:14:23
567,NECTACREST,27,nectarines_variety,2025-08-13 17:14:23
568,EMERALD SWEET,17,plums_variety,2025-08-13 17:14:23
569,CI 111,17,plums_variety,2025-08-13 17:14:23
570,MAJESTIC PEARL,27,nectarines_variety,2025-08-13 17:14:23
571,MAJESTY,17,plums_variety,2025-08-13 17:14:23
572,DINO,17,plums_variety,2025-08-13 17:14:23
573,CAKEDELICE,27,nectarines_variety,2025-08-13 17:14:23
574,SUGAR QUEEN,17,plums_variety,2025-08-13 17:14:23
575,HONEY DREAM,17,plums_variety,2025-08-13 17:14:23
576,ARTIC PRIDE,27,nectarines_variety,2025-08-13 17:14:23
577,GREEN FLAMINGO,1,pears_variety,2025-08-13 17:14:23
578,YUMMY GIANT,17,plums_variety,2025-08-13 17:14:23
579,ANDESNEC 4,27,nectarines_variety,2025-08-13 17:14:23
580,BLACK MAGIC,17,plums_variety,2025-08-13 17:14:23
581,RED PHOENIX,17,plums_variety,2025-08-13 17:14:23
582,SUPLUMTHIRTYSIX,17,plums_variety,2025-08-13 17:14:23
583,BLACK MOON,18,grape_variety,2025-08-13 17:14:23
584,SNOW DIAMOND,27,nectarines_variety,2025-08-13 17:14:23
585,SUGRATHIRTYFOUR,18,grape_variety,2025-08-13 17:14:23
586,ARM QUEEN,27,nectarines_variety,2025-08-13 17:14:23
587,AUGUST SNOW,27,nectarines_variety,2025-08-13 17:14:23
588,POWDERBLUE,6,blueberries_variety,2025-08-13 17:14:23
589,KAMEL,26,pomegranate_variety,2025-08-13 17:14:23
590,AUTUMN BARLETT,1,pears_variety,2025-08-13 17:14:23
591,SUPERIOR,18,grape_variety,2025-08-13 17:14:23
592,QUEEN ROSE,18,grape_variety,2025-08-13 17:14:23
593,DOYENNE DU COMICE,1,pears_variety,2025-08-13 17:14:23
594,ROBIN NEIL,28,peaches_variety,2025-08-13 17:14:23
595,BLACK AURA,17,plums_variety,2025-08-13 17:14:23
596,FLAVOR RICH,36,plumcot_variety,2025-08-13 17:14:23
597,YELLOW ONIONS,16,onions_variety,2025-08-13 17:14:23
598,NORTHLAND,6,blueberries_variety,2025-08-13 17:14:23
599,SWEETANGO,2,apples_variety,2025-08-13 17:14:23
600,SUPER FLAME,18,grape_variety,2025-08-13 17:14:23
601,116,26,pomegranate_variety,2025-08-13 17:14:23
602,ACCO,26,pomegranate_variety,2025-08-13 17:14:23
603,GARTAIRO,27,nectarines_variety,2025-08-13 17:14:23
604,SEPTEMBER YUMMY,17,plums_variety,2025-08-13 17:14:23
605,THOMPSON CRIMSON,18,grape_variety,2025-08-13 17:14:23
606,CANDY CRUNCH,18,grape_variety,2025-08-13 17:14:23
607,SPRING BEAUTY,28,peaches_variety,2025-08-13 17:14:23
608,TH SEEDLESS,18,grape_variety,2025-08-13 17:14:23
609,PURPLE HONEY,17,plums_variety,2025-08-13 17:14:23
610,SWEET NECTAR,18,grape_variety,2025-08-13 17:14:23
611,SWEET PEEKETAH,17,plums_variety,2025-08-13 17:14:23
612,SWEET PEKEETAH,17,plums_variety,2025-08-13 17:14:23
613,CANDY STRIPE,17,plums_variety,2025-08-13 17:14:23
614,FLAVOR HEART,17,plums_variety,2025-08-13 17:14:23
615,CRIMSON DAWN,17,plums_variety,2025-08-13 17:14:23
616,SWEET YELLOW,17,plums_variety,2025-08-13 17:14:23
617,SWEET LADY,17,plums_variety,2025-08-13 17:14:23
618,QUEENS FORELLE,1,pears_variety,2025-08-13 17:14:23
619,CRIMSON FALL,17,plums_variety,2025-08-13 17:14:23
620,SORELI,8,kiwifruit_variety,2025-08-13 17:14:23
621,PANDERO,16,onions_variety,2025-08-13 17:14:23
622,YELLOW GRANEX,16,onions_variety,2025-08-13 17:14:23
623,RED ONIONS,16,onions_variety,2025-08-13 17:14:23
624,ELEFANT,24,garlic_variety,2025-08-13 17:14:23
625,CANDY DREAMS,18,grape_variety,2025-08-13 17:14:23
626,ALLISON/THOMPSON,18,grape_variety,2025-08-13 17:14:23
627,IFG FIVE,18,grape_variety,2025-08-13 17:14:23
628,DINO PIXIE 6,17,plums_variety,2025-08-13 17:14:23
629,RED BLUSH,9,grapefruit_variety,2025-08-13 17:14:23
630,NECTARINE,27,nectarines_variety,2025-08-13 17:14:23
631,ROYAL FUJI BAGGED,2,apples_variety,2025-08-13 17:14:23
632,NECTAPERLE,27,nectarines_variety,2025-08-13 17:14:23
633,ELSTAR,2,apples_variety,2025-08-13 17:14:23
634,VALENCIA LATE,12,oranges_variety,2025-08-13 17:14:23
635,CLEMENTINA,21,clementine_variety,2025-08-13 17:14:23
636,WASHINGTON,12,oranges_variety,2025-08-13 17:14:23
637,FRESCO,14,lemons_variety,2025-08-13 17:14:23
638,MODI,2,apples_variety,2025-08-13 17:14:23
639,SWEET GALA,2,apples_variety,2025-08-13 17:14:23
640,GRANNY SMITH SPUR,2,apples_variety,2025-08-13 17:14:23
641,CONSTANZA,17,plums_variety,2025-08-13 17:14:23
642,RED HONEY,17,plums_variety,2025-08-13 17:14:23
643,CALMERIA,18,grape_variety,2025-08-13 17:14:23
644,MORGANA,2,apples_variety,2025-08-13 17:14:23
645,PRECOUCE MIGOULE,19,chestnuts_variety,2025-08-13 17:14:23
646,DORI,8,kiwifruit_variety,2025-08-13 17:14:23
647,RED LYON,17,plums_variety,2025-08-13 17:14:23
648,KISSABEL R201,2,apples_variety,2025-08-13 17:14:23
649,UNSPECIFIED,1,pears_variety,2025-08-13 17:14:23
650,CONTANZA,17,plums_variety,2025-08-13 17:14:23
651,SWEET SUNSET,17,plums_variety,2025-08-13 17:14:23
652,CARA SEEDLESS,18,grape_variety,2025-08-13 17:14:23
653,MARRONE DI CUNEO,19,chestnuts_variety,2025-08-13 17:14:23
654,PRICE S.C.,10,almonds_variety,2025-08-13 17:14:23
655,UNSPECIFIED,8,kiwifruit_variety,2025-08-13 17:14:23
656,FUJI RR,2,apples_variety,2025-08-13 17:14:23
657,RED CELEBRATION,18,grape_variety,2025-08-13 17:14:23
658,AUTUMN BEAUT,17,plums_variety,2025-08-13 17:14:23
659,GUARA S.C.,10,almonds_variety,2025-08-13 17:14:23
660,ITUMTWELVE,18,grape_variety,2025-08-13 17:14:23
661,MURTA S/E,37,strawberry myrtle_variety,2025-08-13 17:14:23
662,CABERNET SAUVIGNON,38,grape_variety,2025-08-13 17:14:23
663,RED JUMBO,18,grape_variety,2025-08-13 17:14:23
664,CABERNET FRANC,18,grape_variety,2025-08-13 17:14:23
665,AUTUMN SEEDLESS,18,grape_variety,2025-08-13 17:14:23
666,CARMENERE,18,grape_variety,2025-08-13 17:14:23
667,SYRAH,38,grape_variety,2025-08-13 17:14:23
668,ISI WHITE,27,nectarines_variety,2025-08-13 17:14:23
669,SAPPHIRE,17,plums_variety,2025-08-13 17:14:23
670,YOUNGE BEAUTY,28,peaches_variety,2025-08-13 17:14:23
671,ROYAL RED,27,nectarines_variety,2025-08-13 17:14:23
672,NE 308,27,nectarines_variety,2025-08-13 17:14:23
673,ROYAL GLORY,28,peaches_variety,2025-08-13 17:14:23
674,RICH LADY,28,peaches_variety,2025-08-13 17:14:23
675,BLACK ROYAL,17,plums_variety,2025-08-13 17:14:23
676,SPRING BRIGHT,27,nectarines_variety,2025-08-13 17:14:23
677,BLACK RUBY,17,plums_variety,2025-08-13 17:14:23
678,BLACK AMBAR,17,plums_variety,2025-08-13 17:14:23
679,SWEET SNOW,28,peaches_variety,2025-08-13 17:14:23
680,CANDY ICE,28,peaches_variety,2025-08-13 17:14:23
681,SUMMER SWEET,28,peaches_variety,2025-08-13 17:14:23
682,SPRING PEARL,27,nectarines_variety,2025-08-13 17:14:23
683,SNOW BEAUT,28,peaches_variety,2025-08-13 17:14:23
684,PEARL PRINCESS,28,peaches_variety,2025-08-13 17:14:23
685,RED DIAMOND,27,nectarines_variety,2025-08-13 17:14:23
686,FLATREINE,28,peaches_variety,2025-08-13 17:14:23
687,CLARISS,27,nectarines_variety,2025-08-13 17:14:23
688,FLAMEKIST,27,nectarines_variety,2025-08-13 17:14:23
689,SIN ESPECIFICAR,39,red currants_variety,2025-08-13 17:14:23
690,QUEEN ROSA,17,plums_variety,2025-08-13 17:14:23
691,DIAMOND PRINCES,28,peaches_variety,2025-08-13 17:14:23
692,NE 484,27,nectarines_variety,2025-08-13 17:14:23
693,GRAND BRIGHT,27,nectarines_variety,2025-08-13 17:14:23
694,NE 520,27,nectarines_variety,2025-08-13 17:14:23
695,EARLY BARTLETT,1,pears_variety,2025-08-13 17:14:23
696,CARSON,28,peaches_variety,2025-08-13 17:14:23
697,DELTA,12,oranges_variety,2025-08-13 17:14:23
698,FIESTA,27,nectarines_variety,2025-08-13 17:14:23
699,FORTUNE,17,plums_variety,2025-08-13 17:14:23
700,EARLY RICH,28,peaches_variety,2025-08-13 17:14:23
701,NE 269,27,nectarines_variety,2025-08-13 17:14:23
702,IVORY PRINCESS,28,peaches_variety,2025-08-13 17:14:23
703,GIANT BRIGHT,27,nectarines_variety,2025-08-13 17:14:23
704,FIRE SWEET,27,nectarines_variety,2025-08-13 17:14:23
705,PLUMCHERRY,17,plums_variety,2025-08-13 17:14:23
706,RED GOLD,17,plums_variety,2025-08-13 17:14:23
707,BLACK SPLENDOR,17,plums_variety,2025-08-13 17:14:23
708,RED BRIGHT,27,nectarines_variety,2025-08-13 17:14:23
709,FLAVOR ALE,27,nectarines_variety,2025-08-13 17:14:23
710,REDTOP,28,peaches_variety,2025-08-13 17:14:23
711,NECTAR CREST,27,nectarines_variety,2025-08-13 17:14:23
712,BLUEHEAVE,6,blueberries_variety,2025-08-13 17:14:23
713,BLUECROP,6,blueberries_variety,2025-08-13 17:14:23
714,KEEPSAKE,6,blueberries_variety,2025-08-13 17:14:23
715,OSORNO,6,blueberries_variety,2025-08-13 17:14:23
716,BLUE GOLD,6,blueberries_variety,2025-08-13 17:14:23
717,REGAL IN 03,27,nectarines_variety,2025-08-13 17:14:23
718,ANDES NECT 1,27,nectarines_variety,2025-08-13 17:14:23
719,REGAL IN 05,27,nectarines_variety,2025-08-13 17:14:23
720,REGAL IN 01,27,nectarines_variety,2025-08-13 17:14:23
721,REGAL IN 02,27,nectarines_variety,2025-08-13 17:14:23
722,REGAL IN 04,27,nectarines_variety,2025-08-13 17:14:23
723,JUNIFER,35,sarsaparille_variety,2025-08-13 17:14:23
724,NECTAJEWEL,27,nectarines_variety,2025-08-13 17:14:23
725,PERLICIUS V,27,nectarines_variety,2025-08-13 17:14:23
726,SWEET QUEEN,27,nectarines_variety,2025-08-13 17:14:23
727,ARTIC JAY,27,nectarines_variety,2025-08-13 17:14:23
728,FIRE PEARL,27,nectarines_variety,2025-08-13 17:14:23
729,JULY PEARL,27,nectarines_variety,2025-08-13 17:14:23
730,WHITE ANGEL,27,nectarines_variety,2025-08-13 17:14:23
731,SWEET RED 40,27,nectarines_variety,2025-08-13 17:14:23
732,DUKE AMARILLA,6,blueberries_variety,2025-08-13 17:14:23
733,LEMON,17,plums_variety,2025-08-13 17:14:23
734,ITUMNINE,18,grape_variety,2025-08-13 17:14:23
735,RUBY GRAND,27,nectarines_variety,2025-08-13 17:14:23
736,FLAVORTOP,27,nectarines_variety,2025-08-13 17:14:23
737,ESMERALDA,6,blueberries_variety,2025-08-13 17:14:23
738,BLACK SWEET,17,plums_variety,2025-08-13 17:14:23
739,EXTREME RED,27,nectarines_variety,2025-08-13 17:14:23
740,ROYAL EBONY,17,plums_variety,2025-08-13 17:14:23
741,RED GLO,27,nectarines_variety,2025-08-13 17:14:23
742,SWEET FESTIVAL,27,nectarines_variety,2025-08-13 17:14:23
743,REAL LADY,28,peaches_variety,2025-08-13 17:14:23
744,SUMMER FLAME 26,28,peaches_variety,2025-08-13 17:14:23
745,ARRA SUGAR DROP,18,grape_variety,2025-08-13 17:14:23
746,REGAL IN,27,nectarines_variety,2025-08-13 17:14:23
747,DENISSE,6,blueberries_variety,2025-08-13 17:14:23
748,RED LADY,28,peaches_variety,2025-08-13 17:14:23
749,SWEET RED,27,nectarines_variety,2025-08-13 17:14:23
750,SWEET ANTONIA,27,nectarines_variety,2025-08-13 17:14:23
751,SCHENEIDER,15,cherries_variety,2025-08-13 17:14:23
752,FLAVORITE,27,nectarines_variety,2025-08-13 17:14:23
753,NECTAR QUEEN,27,nectarines_variety,2025-08-13 17:14:23
754,SWEET RED 20,27,nectarines_variety,2025-08-13 17:14:23
755,NE 577,27,nectarines_variety,2025-08-13 17:14:23
756,RED GRAND,27,nectarines_variety,2025-08-13 17:14:23
757,BONITA,6,blueberries_variety,2025-08-13 17:14:23
758,RUBY RED,27,nectarines_variety,2025-08-13 17:14:23
759,FORTUNA,17,plums_variety,2025-08-13 17:14:23
760,RUBY SUN,27,nectarines_variety,2025-08-13 17:14:23
761,EBONY SWEET,17,plums_variety,2025-08-13 17:14:23
762,SENTENNIAL,15,cherries_variety,2025-08-13 17:14:23
763,SNOW DREAM,27,nectarines_variety,2025-08-13 17:14:23
764,PEACE WHITE,27,nectarines_variety,2025-08-13 17:14:23
765,SILVIA,15,cherries_variety,2025-08-13 17:14:23
766,GAROFA,27,nectarines_variety,2025-08-13 17:14:23
767,MIDNIGTH BEAUTY SEEDLESS,18,grape_variety,2025-08-13 17:14:23
768,BLUERAY,6,blueberries_variety,2025-08-13 17:14:23
769,WHITE ROYAL,27,nectarines_variety,2025-08-13 17:14:23
770,EARLY CANDY 1,17,plums_variety,2025-08-13 17:14:23
771,SHEEGENE 17-GREAT GREEN SEED,18,grape_variety,2025-08-13 17:14:23
772,PRIME,18,grape_variety,2025-08-13 17:14:23
773,ARRA PASSION GLOW,18,grape_variety,2025-08-13 17:14:23
774,BLACK BEAUT,17,plums_variety,2025-08-13 17:14:23
775,ROYAL SUMMER BARTLETT,1,pears_variety,2025-08-13 17:14:23
776,NECTAR MAGGIE,27,nectarines_variety,2025-08-13 17:14:23
777,5J6,6,blueberries_variety,2025-08-13 17:14:23
778,JOLENE,6,blueberries_variety,2025-08-13 17:14:23
779,LUCY,6,blueberries_variety,2025-08-13 17:14:23
780,EARLY FORELLE,1,pears_variety,2025-08-13 17:14:23
781,BLACK DIAMOND,17,plums_variety,2025-08-13 17:14:23
782,BARBARA ANN,6,blueberries_variety,2025-08-13 17:14:23
783,RED DREAM,27,nectarines_variety,2025-08-13 17:14:23
784,SIN ESPECIFICAR,9,grapefruit_variety,2025-08-13 17:14:23
785,NE 311,27,nectarines_variety,2025-08-13 17:14:23
786,SUMMER FIRE,27,nectarines_variety,2025-08-13 17:14:23
787,WESTERN BRIGHT,27,nectarines_variety,2025-08-13 17:14:23
788,WILLIAMS,1,pears_variety,2025-08-13 17:14:23
789,UNSPECIFIED,12,oranges_variety,2025-08-13 17:14:23
790,UNSPECIFIED,6,blueberries_variety,2025-08-13 17:14:23
791,ANIVERSARIO,27,nectarines_variety,2025-08-13 17:14:23
792,UFO 4,28,peaches_variety,2025-08-13 17:14:23
793,FLATBEAUTI,28,peaches_variety,2025-08-13 17:14:23
794,NE 523,27,nectarines_variety,2025-08-13 17:14:23
795,NECTAKING,27,nectarines_variety,2025-08-13 17:14:23
796,SWEET JANE,6,blueberries_variety,2025-08-13 17:14:23
797,CASSIDY,6,blueberries_variety,2025-08-13 17:14:23
798,VALOR,6,blueberries_variety,2025-08-13 17:14:23
799,SUMMER FLAMER,28,peaches_variety,2025-08-13 17:14:23
800,SWEET RED 30,27,nectarines_variety,2025-08-13 17:14:23
801,TORO,6,blueberries_variety,2025-08-13 17:14:23
802,SUMMIT,15,cherries_variety,2025-08-13 17:14:23
803,SPRING RED,27,nectarines_variety,2025-08-13 17:14:23
804,SPRING VIOLETA,24,garlic_variety,2025-08-13 17:14:23
805,SWEET HEART 2,15,cherries_variety,2025-08-13 17:14:23
806,FINAL 131,15,cherries_variety,2025-08-13 17:14:23
807,ROYAL EDIE,15,cherries_variety,2025-08-13 17:14:23
808,SAM,15,cherries_variety,2025-08-13 17:14:23
809,CI 336,17,plums_variety,2025-08-13 17:14:23
810,ZAFIRO,17,plums_variety,2025-08-13 17:14:23
811,UNSPECIFIED,15,cherries_variety,2025-08-13 17:14:23
812,STAR FIRE SEED,18,grape_variety,2025-08-13 17:14:23
813,SUGRATWELVE,18,grape_variety,2025-08-13 17:14:23
814,KING BLACK,17,plums_variety,2025-08-13 17:14:23
815,EARLY BLUE,6,blueberries_variety,2025-08-13 17:14:23
816,CANDY WHITE,27,nectarines_variety,2025-08-13 17:14:23
817,REGINA 1,15,cherries_variety,2025-08-13 17:14:23
818,BURPEACHSEVEN,28,peaches_variety,2025-08-13 17:14:23
819,CROWN PRINCESS,28,peaches_variety,2025-08-13 17:14:23
820,SIERRA,6,blueberries_variety,2025-08-13 17:14:23
821,BING 22,15,cherries_variety,2025-08-13 17:14:23
822,EXTREME 79,27,nectarines_variety,2025-08-13 17:14:23
823,PRECOZ MORETTINI,1,pears_variety,2025-08-13 17:14:23
824,GLORIA,28,peaches_variety,2025-08-13 17:14:23
825,FLAVORCREST,28,peaches_variety,2025-08-13 17:14:23
826,ZEE DIAMOND,28,peaches_variety,2025-08-13 17:14:23
827,NE 678,27,nectarines_variety,2025-08-13 17:14:23
828,CERVERA KING,27,nectarines_variety,2025-08-13 17:14:23
829,SNOW SWEET,27,nectarines_variety,2025-08-13 17:14:23
830,EMERALD CANDY,17,plums_variety,2025-08-13 17:14:23
831,ORION,27,nectarines_variety,2025-08-13 17:14:23
832,APOLO,6,blueberries_variety,2025-08-13 17:14:23
833,PRIME TIME,17,plums_variety,2025-08-13 17:14:23
834,NE 572,27,nectarines_variety,2025-08-13 17:14:23
835,PRO 712,27,nectarines_variety,2025-08-13 17:14:23
836,CANDY PEARL,27,nectarines_variety,2025-08-13 17:14:23
837,NUBIANA,17,plums_variety,2025-08-13 17:14:23
838,THOMPSON TIMCO,18,grape_variety,2025-08-13 17:14:23
839,SUMMER RED,27,nectarines_variety,2025-08-13 17:14:23
840,SWEET ICE,27,nectarines_variety,2025-08-13 17:14:23
841,JULY RED,27,nectarines_variety,2025-08-13 17:14:23
842,SANTA ROSA,17,plums_variety,2025-08-13 17:14:23
843,BILOX,6,blueberries_variety,2025-08-13 17:14:23
844,SUGRAONE/ARRA29,18,grape_variety,2025-08-13 17:14:23
845,OVERTIME,6,blueberries_variety,2025-08-13 17:14:23
846,MINI PLUM,17,plums_variety,2025-08-13 17:14:23
847,EBONY,17,plums_variety,2025-08-13 17:14:23
848,SWEET DIAMOND,27,nectarines_variety,2025-08-13 17:14:23
